Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Drop_timestamp,Date,Hour,Weekday,Time_Slot,Driver_Assigned,Trip_Duration_Minutes
556,City,142.0,Cancelled,2016-07-11 10:11:00,,2016-07-11,10,Monday,Morning,Yes,
1854,City,142.0,Cancelled,2016-07-12 09:47:00,,2016-07-12,9,Tuesday,Morning,Yes,
1897,City,142.0,Cancelled,2016-07-12 10:23:00,,2016-07-12,10,Tuesday,Morning,Yes,
2537,City,142.0,Cancelled,2016-07-12 21:13:00,,2016-07-12,21,Tuesday,Evening,Yes,
3053,City,142.0,Cancelled,2016-07-13 07:44:50,,2016-07-13,7,Wednesday,Morning,Yes,
3050,City,142.0,Cancelled,2016-07-13 07:48:06,,2016-07-13,7,Wednesday,Morning,Yes,
3110,City,142.0,Cancelled,2016-07-13 08:34:25,,2016-07-13,8,Wednesday,Morning,Yes,
5524,City,142.0,Cancelled,2016-07-15 05:13:29,,2016-07-15,5,Friday,Morning,Yes,
5714,City,142.0,Cancelled,2016-07-15 07:33:51,,2016-07-15,7,Friday,Morning,Yes,
5783,City,142.0,Cancelled,2016-07-15 08:30:14,,2016-07-15,8,Friday,Morning,Yes,
1982,City,143.0,Cancelled,2016-07-12 12:20:00,,2016-07-12,12,Tuesday,Afternoon,Yes,
5251,Airport,143.0,Cancelled,2016-07-14 21:17:51,,2016-07-14,21,Thursday,Evening,Yes,
85,City,144.0,Cancelled,2016-07-11 04:47:00,,2016-07-11,4,Monday,Night,Yes,
459,City,144.0,Cancelled,2016-07-11 09:17:00,,2016-07-11,9,Monday,Morning,Yes,
1507,City,144.0,Cancelled,2016-07-12 05:44:00,,2016-07-12,5,Tuesday,Morning,Yes,
4231,City,144.0,Cancelled,2016-07-14 05:56:33,,2016-07-14,5,Thursday,Morning,Yes,
4427,City,144.0,Cancelled,2016-07-14 08:22:53,,2016-07-14,8,Thursday,Morning,Yes,
5640,City,144.0,Cancelled,2016-07-15 06:42:26,,2016-07-15,6,Friday,Morning,Yes,
317,City,145.0,Cancelled,2016-07-11 07:29:00,,2016-07-11,7,Monday,Morning,Yes,
5581,City,145.0,Cancelled,2016-07-15 05:53:49,,2016-07-15,5,Friday,Morning,Yes,
6288,City,145.0,Cancelled,2016-07-15 18:17:50,,2016-07-15,18,Friday,Evening,Yes,
1267,City,146.0,Cancelled,2016-07-11 22:01:00,,2016-07-11,22,Monday,Night,Yes,
2026,Airport,146.0,Cancelled,2016-07-12 14:00:00,,2016-07-12,14,Tuesday,Afternoon,Yes,
2150,City,146.0,Cancelled,2016-07-12 17:16:00,,2016-07-12,17,Tuesday,Evening,Yes,
2389,City,146.0,Cancelled,2016-07-12 19:52:00,,2016-07-12,19,Tuesday,Evening,Yes,
954,Airport,147.0,Cancelled,2016-07-11 18:35:00,,2016-07-11,18,Monday,Evening,Yes,
2795,City,147.0,Cancelled,2016-07-13 04:55:29,,2016-07-13,4,Wednesday,Night,Yes,
4184,City,147.0,Cancelled,2016-07-14 05:19:07,,2016-07-14,5,Thursday,Morning,Yes,
4563,City,147.0,Cancelled,2016-07-14 09:46:31,,2016-07-14,9,Thursday,Morning,Yes,
774,Airport,148.0,Cancelled,2016-07-11 16:28:00,,2016-07-11,16,Monday,Afternoon,Yes,
2777,City,148.0,Cancelled,2016-07-13 04:43:35,,2016-07-13,4,Wednesday,Night,Yes,
2891,City,148.0,Cancelled,2016-07-13 05:52:52,,2016-07-13,5,Wednesday,Morning,Yes,
6377,City,148.0,Cancelled,2016-07-15 19:14:38,,2016-07-15,19,Friday,Evening,Yes,
1561,City,149.0,Cancelled,2016-07-12 06:14:00,,2016-07-12,6,Tuesday,Morning,Yes,
1888,City,149.0,Cancelled,2016-07-12 10:12:00,,2016-07-12,10,Tuesday,Morning,Yes,
4192,City,149.0,Cancelled,2016-07-14 05:25:52,,2016-07-14,5,Thursday,Morning,Yes,
4455,City,149.0,Cancelled,2016-07-14 08:33:35,,2016-07-14,8,Thursday,Morning,Yes,
4527,City,149.0,Cancelled,2016-07-14 09:27:26,,2016-07-14,9,Thursday,Morning,Yes,
4575,City,149.0,Cancelled,2016-07-14 09:54:33,,2016-07-14,9,Thursday,Morning,Yes,
1116,Airport,150.0,Cancelled,2016-07-11 20:25:00,,2016-07-11,20,Monday,Evening,Yes,
3061,City,150.0,Cancelled,2016-07-13 07:53:01,,2016-07-13,7,Wednesday,Morning,Yes,
4431,City,150.0,Cancelled,2016-07-14 08:23:45,,2016-07-14,8,Thursday,Morning,Yes,
227,Airport,151.0,Cancelled,2016-07-11 06:20:00,,2016-07-11,6,Monday,Morning,Yes,
1434,City,151.0,Cancelled,2016-07-12 04:43:00,,2016-07-12,4,Tuesday,Night,Yes,
3040,City,151.0,Cancelled,2016-07-13 07:41:31,,2016-07-13,7,Wednesday,Morning,Yes,
4366,City,152.0,Cancelled,2016-07-14 07:29:14,,2016-07-14,7,Thursday,Morning,Yes,
4594,City,152.0,Cancelled,2016-07-14 10:07:14,,2016-07-14,10,Thursday,Morning,Yes,
358,City,153.0,Cancelled,2016-07-11 08:00:00,,2016-07-11,8,Monday,Morning,Yes,
865,Airport,153.0,Cancelled,2016-07-11 17:58:00,,2016-07-11,17,Monday,Evening,Yes,
4822,Airport,153.0,Cancelled,2016-07-14 17:20:42,,2016-07-14,17,Thursday,Evening,Yes,
5290,Airport,153.0,Cancelled,2016-07-14 21:50:06,,2016-07-14,21,Thursday,Evening,Yes,
1202,Airport,154.0,Cancelled,2016-07-11 21:20:00,,2016-07-11,21,Monday,Evening,Yes,
2840,City,154.0,Cancelled,2016-07-13 05:26:10,,2016-07-13,5,Wednesday,Morning,Yes,
5642,City,154.0,Cancelled,2016-07-15 06:51:43,,2016-07-15,6,Friday,Morning,Yes,
5788,City,154.0,Cancelled,2016-07-15 08:32:01,,2016-07-15,8,Friday,Morning,Yes,
5792,City,154.0,Cancelled,2016-07-15 08:38:12,,2016-07-15,8,Friday,Morning,Yes,
1172,Airport,155.0,Cancelled,2016-07-11 20:49:00,,2016-07-11,20,Monday,Evening,Yes,
5860,City,155.0,Cancelled,2016-07-15 09:13:49,,2016-07-15,9,Friday,Morning,Yes,
1245,Airport,156.0,Cancelled,2016-07-11 21:41:00,,2016-07-11,21,Monday,Evening,Yes,
1544,City,157.0,Cancelled,2016-07-12 06:04:00,,2016-07-12,6,Tuesday,Morning,Yes,
4287,City,157.0,Cancelled,2016-07-14 06:33:14,,2016-07-14,6,Thursday,Morning,Yes,
4308,City,157.0,Cancelled,2016-07-14 06:48:59,,2016-07-14,6,Thursday,Morning,Yes,
5577,City,157.0,Cancelled,2016-07-15 05:55:28,,2016-07-15,5,Friday,Morning,Yes,
5760,City,157.0,Cancelled,2016-07-15 08:14:30,,2016-07-15,8,Friday,Morning,Yes,
5855,City,157.0,Cancelled,2016-07-15 09:06:46,,2016-07-15,9,Friday,Morning,Yes,
76,City,158.0,Cancelled,2016-07-11 04:45:00,,2016-07-11,4,Monday,Night,Yes,
366,City,158.0,Cancelled,2016-07-11 08:04:00,,2016-07-11,8,Monday,Morning,Yes,
371,City,158.0,Cancelled,2016-07-11 08:07:00,,2016-07-11,8,Monday,Morning,Yes,
3564,Airport,158.0,Cancelled,2016-07-13 18:18:27,,2016-07-13,18,Wednesday,Evening,Yes,
181,City,159.0,Cancelled,2016-07-11 05:46:00,,2016-07-11,5,Monday,Morning,Yes,
1503,City,159.0,Cancelled,2016-07-12 05:39:00,,2016-07-12,5,Tuesday,Morning,Yes,
1863,City,159.0,Cancelled,2016-07-12 09:55:00,,2016-07-12,9,Tuesday,Morning,Yes,
175,City,160.0,Cancelled,2016-07-11 05:45:00,,2016-07-11,5,Monday,Morning,Yes,
1749,City,160.0,Cancelled,2016-07-12 08:33:00,,2016-07-12,8,Tuesday,Morning,Yes,
2781,City,160.0,Cancelled,2016-07-13 04:42:20,,2016-07-13,4,Wednesday,Night,Yes,
319,City,161.0,Cancelled,2016-07-11 07:33:00,,2016-07-11,7,Monday,Morning,Yes,
439,City,161.0,Cancelled,2016-07-11 08:55:00,,2016-07-11,8,Monday,Morning,Yes,
4201,City,162.0,Cancelled,2016-07-14 05:32:02,,2016-07-14,5,Thursday,Morning,Yes,
736,City,163.0,Cancelled,2016-07-11 15:27:00,,2016-07-11,15,Monday,Afternoon,Yes,
929,Airport,163.0,Cancelled,2016-07-11 18:24:00,,2016-07-11,18,Monday,Evening,Yes,
1793,City,163.0,Cancelled,2016-07-12 09:13:00,,2016-07-12,9,Tuesday,Morning,Yes,
5926,City,163.0,Cancelled,2016-07-15 10:05:36,,2016-07-15,10,Friday,Morning,Yes,
345,City,164.0,Cancelled,2016-07-11 07:52:00,,2016-07-11,7,Monday,Morning,Yes,
1051,Airport,164.0,Cancelled,2016-07-11 19:44:00,,2016-07-11,19,Monday,Evening,Yes,
3213,City,164.0,Cancelled,2016-07-13 09:44:32,,2016-07-13,9,Wednesday,Morning,Yes,
3841,Airport,164.0,Cancelled,2016-07-13 21:33:23,,2016-07-13,21,Wednesday,Evening,Yes,
4168,City,164.0,Cancelled,2016-07-14 05:05:31,,2016-07-14,5,Thursday,Morning,Yes,
4657,Airport,164.0,Cancelled,2016-07-14 12:00:32,,2016-07-14,12,Thursday,Afternoon,Yes,
5272,City,164.0,Cancelled,2016-07-14 21:30:10,,2016-07-14,21,Thursday,Evening,Yes,
5765,City,164.0,Cancelled,2016-07-15 08:18:13,,2016-07-15,8,Friday,Morning,Yes,
261,City,165.0,Cancelled,2016-07-11 06:42:00,,2016-07-11,6,Monday,Morning,Yes,
525,City,165.0,Cancelled,2016-07-11 09:52:00,,2016-07-11,9,Monday,Morning,Yes,
1500,City,165.0,Cancelled,2016-07-12 05:32:00,,2016-07-12,5,Tuesday,Morning,Yes,
1640,City,165.0,Cancelled,2016-07-12 07:18:00,,2016-07-12,7,Tuesday,Morning,Yes,
2885,City,165.0,Cancelled,2016-07-13 05:54:55,,2016-07-13,5,Wednesday,Morning,Yes,
4386,City,165.0,Cancelled,2016-07-14 07:48:25,,2016-07-14,7,Thursday,Morning,Yes,
1190,Airport,166.0,Cancelled,2016-07-11 21:13:00,,2016-07-11,21,Monday,Evening,Yes,
1549,City,166.0,Cancelled,2016-07-12 06:02:00,,2016-07-12,6,Tuesday,Morning,Yes,
2834,City,166.0,Cancelled,2016-07-13 05:22:30,,2016-07-13,5,Wednesday,Morning,Yes,
2862,City,166.0,Cancelled,2016-07-13 05:41:33,,2016-07-13,5,Wednesday,Morning,Yes,
3054,City,166.0,Cancelled,2016-07-13 07:48:31,,2016-07-13,7,Wednesday,Morning,Yes,
3405,Airport,166.0,Cancelled,2016-07-13 15:13:47,,2016-07-13,15,Wednesday,Afternoon,Yes,
4153,City,166.0,Cancelled,2016-07-14 04:59:16,,2016-07-14,4,Thursday,Night,Yes,
5424,City,166.0,Cancelled,2016-07-15 02:13:08,,2016-07-15,2,Friday,Night,Yes,
6561,Airport,166.0,Cancelled,2016-07-15 21:08:41,,2016-07-15,21,Friday,Evening,Yes,
1623,City,167.0,Cancelled,2016-07-12 06:58:00,,2016-07-12,6,Tuesday,Morning,Yes,
2061,City,167.0,Cancelled,2016-07-12 15:05:00,,2016-07-12,15,Tuesday,Afternoon,Yes,
3183,City,167.0,Cancelled,2016-07-13 09:20:52,,2016-07-13,9,Wednesday,Morning,Yes,
240,City,168.0,Cancelled,2016-07-11 06:29:00,,2016-07-11,6,Monday,Morning,Yes,
1011,Airport,168.0,Cancelled,2016-07-11 19:08:00,,2016-07-11,19,Monday,Evening,Yes,
1755,City,168.0,Cancelled,2016-07-12 08:40:00,,2016-07-12,8,Tuesday,Morning,Yes,
1893,City,168.0,Cancelled,2016-07-12 10:17:00,,2016-07-12,10,Tuesday,Morning,Yes,
177,City,169.0,Cancelled,2016-07-11 05:48:00,,2016-07-11,5,Monday,Morning,Yes,
1162,Airport,169.0,Cancelled,2016-07-11 20:43:00,,2016-07-11,20,Monday,Evening,Yes,
1456,City,169.0,Cancelled,2016-07-12 04:56:00,,2016-07-12,4,Tuesday,Night,Yes,
1472,City,169.0,Cancelled,2016-07-12 05:08:00,,2016-07-12,5,Tuesday,Morning,Yes,
3024,City,169.0,Cancelled,2016-07-13 07:32:06,,2016-07-13,7,Wednesday,Morning,Yes,
903,City,170.0,Cancelled,2016-07-11 18:14:00,,2016-07-11,18,Monday,Evening,Yes,
1969,Airport,170.0,Cancelled,2016-07-12 12:07:00,,2016-07-12,12,Tuesday,Afternoon,Yes,
3457,Airport,170.0,Cancelled,2016-07-13 17:00:06,,2016-07-13,17,Wednesday,Evening,Yes,
4567,City,170.0,Cancelled,2016-07-14 09:46:31,,2016-07-14,9,Thursday,Morning,Yes,
4696,Airport,170.0,Cancelled,2016-07-14 13:05:58,,2016-07-14,13,Thursday,Afternoon,Yes,
4695,City,170.0,Cancelled,2016-07-14 13:10:50,,2016-07-14,13,Thursday,Afternoon,Yes,
77,City,171.0,Cancelled,2016-07-11 04:46:00,,2016-07-11,4,Monday,Night,Yes,
3118,City,171.0,Cancelled,2016-07-13 08:38:14,,2016-07-13,8,Wednesday,Morning,Yes,
3329,Airport,171.0,Cancelled,2016-07-13 12:24:55,,2016-07-13,12,Wednesday,Afternoon,Yes,
4403,City,171.0,Cancelled,2016-07-14 08:01:10,,2016-07-14,8,Thursday,Morning,Yes,
4406,City,171.0,Cancelled,2016-07-14 08:02:38,,2016-07-14,8,Thursday,Morning,Yes,
1828,City,172.0,Cancelled,2016-07-12 09:33:00,,2016-07-12,9,Tuesday,Morning,Yes,
3084,City,172.0,Cancelled,2016-07-13 08:12:16,,2016-07-13,8,Wednesday,Morning,Yes,
3890,Airport,172.0,Cancelled,2016-07-13 22:01:58,,2016-07-13,22,Wednesday,Night,Yes,
4410,City,172.0,Cancelled,2016-07-14 08:06:48,,2016-07-14,8,Thursday,Morning,Yes,
127,City,173.0,Cancelled,2016-07-11 05:10:00,,2016-07-11,5,Monday,Morning,Yes,
3355,Airport,173.0,Cancelled,2016-07-13 13:26:29,,2016-07-13,13,Wednesday,Afternoon,Yes,
86,City,174.0,Cancelled,2016-07-11 04:51:00,,2016-07-11,4,Monday,Night,Yes,
550,City,174.0,Cancelled,2016-07-11 10:04:00,,2016-07-11,10,Monday,Morning,Yes,
2275,City,175.0,Cancelled,2016-07-12 18:34:00,,2016-07-12,18,Tuesday,Evening,Yes,
4399,City,175.0,Cancelled,2016-07-14 08:02:44,,2016-07-14,8,Thursday,Morning,Yes,
5598,City,175.0,Cancelled,2016-07-15 06:13:51,,2016-07-15,6,Friday,Morning,Yes,
293,City,176.0,Cancelled,2016-07-11 07:07:00,,2016-07-11,7,Monday,Morning,Yes,
355,City,176.0,Cancelled,2016-07-11 07:54:00,,2016-07-11,7,Monday,Morning,Yes,
683,Airport,176.0,Cancelled,2016-07-11 13:40:00,,2016-07-11,13,Monday,Afternoon,Yes,
1490,City,176.0,Cancelled,2016-07-12 05:21:00,,2016-07-12,5,Tuesday,Morning,Yes,
1796,City,176.0,Cancelled,2016-07-12 09:06:00,,2016-07-12,9,Tuesday,Morning,Yes,
4529,City,176.0,Cancelled,2016-07-14 09:30:05,,2016-07-14,9,Thursday,Morning,Yes,
4536,City,176.0,Cancelled,2016-07-14 09:39:29,,2016-07-14,9,Thursday,Morning,Yes,
433,City,177.0,Cancelled,2016-07-11 08:57:00,,2016-07-11,8,Monday,Morning,Yes,
1607,City,177.0,Cancelled,2016-07-12 06:41:00,,2016-07-12,6,Tuesday,Morning,Yes,
3189,City,177.0,Cancelled,2016-07-13 09:32:49,,2016-07-13,9,Wednesday,Morning,Yes,
4128,City,177.0,Cancelled,2016-07-14 04:42:38,,2016-07-14,4,Thursday,Night,Yes,
4197,City,177.0,Cancelled,2016-07-14 05:27:13,,2016-07-14,5,Thursday,Morning,Yes,
4524,City,177.0,Cancelled,2016-07-14 09:26:12,,2016-07-14,9,Thursday,Morning,Yes,
5871,City,177.0,Cancelled,2016-07-15 09:23:40,,2016-07-15,9,Friday,Morning,Yes,
5912,City,177.0,Cancelled,2016-07-15 10:00:48,,2016-07-15,10,Friday,Morning,Yes,
2466,Airport,178.0,Cancelled,2016-07-12 20:34:00,,2016-07-12,20,Tuesday,Evening,Yes,
2886,City,178.0,Cancelled,2016-07-13 06:01:35,,2016-07-13,6,Wednesday,Morning,Yes,
5225,City,178.0,Cancelled,2016-07-14 21:06:59,,2016-07-14,21,Thursday,Evening,Yes,
6505,City,178.0,Cancelled,2016-07-15 20:35:06,,2016-07-15,20,Friday,Evening,Yes,
2785,City,179.0,Cancelled,2016-07-13 04:50:41,,2016-07-13,4,Wednesday,Night,Yes,
2806,City,179.0,Cancelled,2016-07-13 05:00:10,,2016-07-13,5,Wednesday,Morning,Yes,
4459,City,179.0,Cancelled,2016-07-14 08:37:33,,2016-07-14,8,Thursday,Morning,Yes,
5653,City,179.0,Cancelled,2016-07-15 06:58:27,,2016-07-15,6,Friday,Morning,Yes,
1650,City,180.0,Cancelled,2016-07-12 07:14:00,,2016-07-12,7,Tuesday,Morning,Yes,
3745,Airport,180.0,Cancelled,2016-07-13 20:27:16,,2016-07-13,20,Wednesday,Evening,Yes,
4796,Airport,180.0,Cancelled,2016-07-14 16:54:50,,2016-07-14,16,Thursday,Afternoon,Yes,
2119,City,181.0,Cancelled,2016-07-12 16:41:00,,2016-07-12,16,Tuesday,Afternoon,Yes,
3013,City,181.0,Cancelled,2016-07-13 07:31:04,,2016-07-13,7,Wednesday,Morning,Yes,
3126,City,181.0,Cancelled,2016-07-13 08:43:17,,2016-07-13,8,Wednesday,Morning,Yes,
4235,City,181.0,Cancelled,2016-07-14 05:51:55,,2016-07-14,5,Thursday,Morning,Yes,
105,City,182.0,Cancelled,2016-07-11 04:58:00,,2016-07-11,4,Monday,Night,Yes,
1747,City,182.0,Cancelled,2016-07-12 08:27:00,,2016-07-12,8,Tuesday,Morning,Yes,
4134,City,182.0,Cancelled,2016-07-14 04:45:23,,2016-07-14,4,Thursday,Night,Yes,
217,City,183.0,Cancelled,2016-07-11 06:12:00,,2016-07-11,6,Monday,Morning,Yes,
4478,City,183.0,Cancelled,2016-07-14 08:44:58,,2016-07-14,8,Thursday,Morning,Yes,
5248,City,183.0,Cancelled,2016-07-14 21:18:23,,2016-07-14,21,Thursday,Evening,Yes,
6032,Airport,183.0,Cancelled,2016-07-15 13:00:41,,2016-07-15,13,Friday,Afternoon,Yes,
4206,City,184.0,Cancelled,2016-07-14 05:34:56,,2016-07-14,5,Thursday,Morning,Yes,
4387,City,184.0,Cancelled,2016-07-14 07:54:18,,2016-07-14,7,Thursday,Morning,Yes,
113,City,185.0,Cancelled,2016-07-11 05:09:00,,2016-07-11,5,Monday,Morning,Yes,
1558,City,185.0,Cancelled,2016-07-12 06:13:00,,2016-07-12,6,Tuesday,Morning,Yes,
2180,Airport,185.0,Cancelled,2016-07-12 17:42:00,,2016-07-12,17,Tuesday,Evening,Yes,
3661,Airport,185.0,Cancelled,2016-07-13 19:28:43,,2016-07-13,19,Wednesday,Evening,Yes,
378,City,186.0,Cancelled,2016-07-11 08:08:00,,2016-07-11,8,Monday,Morning,Yes,
790,Airport,186.0,Cancelled,2016-07-11 16:56:00,,2016-07-11,16,Monday,Afternoon,Yes,
1700,City,186.0,Cancelled,2016-07-12 07:58:00,,2016-07-12,7,Tuesday,Morning,Yes,
3788,Airport,186.0,Cancelled,2016-07-13 20:50:21,,2016-07-13,20,Wednesday,Evening,Yes,
480,City,187.0,Cancelled,2016-07-11 09:26:00,,2016-07-11,9,Monday,Morning,Yes,
1632,City,187.0,Cancelled,2016-07-12 07:06:00,,2016-07-12,7,Tuesday,Morning,Yes,
3101,City,187.0,Cancelled,2016-07-13 08:28:00,,2016-07-13,8,Wednesday,Morning,Yes,
5706,City,187.0,Cancelled,2016-07-15 07:38:04,,2016-07-15,7,Friday,Morning,Yes,
5772,City,188.0,Cancelled,2016-07-15 08:22:59,,2016-07-15,8,Friday,Morning,Yes,
129,City,189.0,Cancelled,2016-07-11 05:10:00,,2016-07-11,5,Monday,Morning,Yes,
3119,City,189.0,Cancelled,2016-07-13 08:35:33,,2016-07-13,8,Wednesday,Morning,Yes,
3228,City,189.0,Cancelled,2016-07-13 09:58:28,,2016-07-13,9,Wednesday,Morning,Yes,
1569,City,190.0,Cancelled,2016-07-12 06:21:00,,2016-07-12,6,Tuesday,Morning,Yes,
1820,City,190.0,Cancelled,2016-07-12 09:24:00,,2016-07-12,9,Tuesday,Morning,Yes,
1840,City,190.0,Cancelled,2016-07-12 09:37:00,,2016-07-12,9,Tuesday,Morning,Yes,
4323,City,190.0,Cancelled,2016-07-14 07:00:12,,2016-07-14,7,Thursday,Morning,Yes,
4346,City,190.0,Cancelled,2016-07-14 07:21:06,,2016-07-14,7,Thursday,Morning,Yes,
5785,City,190.0,Cancelled,2016-07-15 08:32:49,,2016-07-15,8,Friday,Morning,Yes,
6400,City,190.0,Cancelled,2016-07-15 19:18:51,,2016-07-15,19,Friday,Evening,Yes,
224,City,191.0,Cancelled,2016-07-11 06:17:00,,2016-07-11,6,Monday,Morning,Yes,
5913,City,191.0,Cancelled,2016-07-15 09:58:51,,2016-07-15,9,Friday,Morning,Yes,
1833,City,192.0,Cancelled,2016-07-12 09:34:00,,2016-07-12,9,Tuesday,Morning,Yes,
2902,City,192.0,Cancelled,2016-07-13 05:59:39,,2016-07-13,5,Wednesday,Morning,Yes,
4239,City,192.0,Cancelled,2016-07-14 05:56:04,,2016-07-14,5,Thursday,Morning,Yes,
265,City,193.0,Cancelled,2016-07-11 06:47:00,,2016-07-11,6,Monday,Morning,Yes,
833,Airport,193.0,Cancelled,2016-07-11 17:37:00,,2016-07-11,17,Monday,Evening,Yes,
3249,City,193.0,Cancelled,2016-07-13 10:13:59,,2016-07-13,10,Wednesday,Morning,Yes,
4226,City,193.0,Cancelled,2016-07-14 05:46:51,,2016-07-14,5,Thursday,Morning,Yes,
5867,City,193.0,Cancelled,2016-07-15 09:19:33,,2016-07-15,9,Friday,Morning,Yes,
684,City,194.0,Cancelled,2016-07-11 13:32:00,,2016-07-11,13,Monday,Afternoon,Yes,
718,City,194.0,Cancelled,2016-07-11 14:51:00,,2016-07-11,14,Monday,Afternoon,Yes,
4145,City,194.0,Cancelled,2016-07-14 04:56:49,,2016-07-14,4,Thursday,Night,Yes,
5489,City,194.0,Cancelled,2016-07-15 04:52:39,,2016-07-15,4,Friday,Night,Yes,
5651,City,194.0,Cancelled,2016-07-15 07:00:08,,2016-07-15,7,Friday,Morning,Yes,
290,City,195.0,Cancelled,2016-07-11 07:13:00,,2016-07-11,7,Monday,Morning,Yes,
1030,Airport,195.0,Cancelled,2016-07-11 19:14:00,,2016-07-11,19,Monday,Evening,Yes,
3062,City,195.0,Cancelled,2016-07-13 07:50:36,,2016-07-13,7,Wednesday,Morning,Yes,
5635,City,195.0,Cancelled,2016-07-15 06:43:04,,2016-07-15,6,Friday,Morning,Yes,
5828,City,195.0,Cancelled,2016-07-15 09:00:06,,2016-07-15,9,Friday,Morning,Yes,
2823,City,196.0,Cancelled,2016-07-13 05:15:44,,2016-07-13,5,Wednesday,Morning,Yes,
4558,City,196.0,Cancelled,2016-07-14 09:51:06,,2016-07-14,9,Thursday,Morning,Yes,
5494,City,196.0,Cancelled,2016-07-15 04:56:11,,2016-07-15,4,Friday,Night,Yes,
5501,City,196.0,Cancelled,2016-07-15 05:07:36,,2016-07-15,5,Friday,Morning,Yes,
526,City,197.0,Cancelled,2016-07-11 09:46:00,,2016-07-11,9,Monday,Morning,Yes,
1887,City,197.0,Cancelled,2016-07-12 10:08:00,,2016-07-12,10,Tuesday,Morning,Yes,
2944,City,197.0,Cancelled,2016-07-13 06:33:43,,2016-07-13,6,Wednesday,Morning,Yes,
4413,City,197.0,Cancelled,2016-07-14 08:07:44,,2016-07-14,8,Thursday,Morning,Yes,
4420,City,197.0,Cancelled,2016-07-14 08:13:50,,2016-07-14,8,Thursday,Morning,Yes,
5486,City,197.0,Cancelled,2016-07-15 04:51:17,,2016-07-15,4,Friday,Night,Yes,
6010,City,197.0,Cancelled,2016-07-15 12:25:21,,2016-07-15,12,Friday,Afternoon,Yes,
277,City,198.0,Cancelled,2016-07-11 06:59:00,,2016-07-11,6,Monday,Morning,Yes,
2148,City,198.0,Cancelled,2016-07-12 17:22:00,,2016-07-12,17,Tuesday,Evening,Yes,
2802,City,198.0,Cancelled,2016-07-13 04:51:42,,2016-07-13,4,Wednesday,Night,Yes,
4445,City,198.0,Cancelled,2016-07-14 08:36:44,,2016-07-14,8,Thursday,Morning,Yes,
546,City,199.0,Cancelled,2016-07-11 10:04:00,,2016-07-11,10,Monday,Morning,Yes,
1115,Airport,199.0,Cancelled,2016-07-11 20:23:00,,2016-07-11,20,Monday,Evening,Yes,
3177,City,199.0,Cancelled,2016-07-13 09:13:12,,2016-07-13,9,Wednesday,Morning,Yes,
5587,City,199.0,Cancelled,2016-07-15 05:58:50,,2016-07-15,5,Friday,Morning,Yes,
5628,City,199.0,Cancelled,2016-07-15 06:34:40,,2016-07-15,6,Friday,Morning,Yes,
6173,City,199.0,Cancelled,2016-07-15 16:45:26,,2016-07-15,16,Friday,Afternoon,Yes,
383,City,200.0,Cancelled,2016-07-11 08:21:00,,2016-07-11,8,Monday,Morning,Yes,
749,Airport,200.0,Cancelled,2016-07-11 15:48:00,,2016-07-11,15,Monday,Afternoon,Yes,
5733,City,200.0,Cancelled,2016-07-15 07:51:13,,2016-07-15,7,Friday,Morning,Yes,
18,City,201.0,Cancelled,2016-07-11 01:16:00,,2016-07-11,1,Monday,Night,Yes,
2125,Airport,201.0,Cancelled,2016-07-12 16:52:00,,2016-07-12,16,Tuesday,Afternoon,Yes,
5522,City,201.0,Cancelled,2016-07-15 05:21:37,,2016-07-15,5,Friday,Morning,Yes,
5895,City,201.0,Cancelled,2016-07-15 09:49:21,,2016-07-15,9,Friday,Morning,Yes,
192,City,202.0,Cancelled,2016-07-11 05:56:00,,2016-07-11,5,Monday,Morning,Yes,
1469,City,202.0,Cancelled,2016-07-12 05:05:00,,2016-07-12,5,Tuesday,Morning,Yes,
1486,City,202.0,Cancelled,2016-07-12 05:20:00,,2016-07-12,5,Tuesday,Morning,Yes,
2971,City,202.0,Cancelled,2016-07-13 06:53:00,,2016-07-13,6,Wednesday,Morning,Yes,
4331,City,202.0,Cancelled,2016-07-14 07:10:46,,2016-07-14,7,Thursday,Morning,Yes,
1739,City,203.0,Cancelled,2016-07-12 08:30:00,,2016-07-12,8,Tuesday,Morning,Yes,
5679,City,203.0,Cancelled,2016-07-15 07:09:12,,2016-07-15,7,Friday,Morning,Yes,
5750,City,203.0,Cancelled,2016-07-15 08:03:18,,2016-07-15,8,Friday,Morning,Yes,
5856,City,203.0,Cancelled,2016-07-15 09:08:43,,2016-07-15,9,Friday,Morning,Yes,
6033,Airport,203.0,Cancelled,2016-07-15 12:55:58,,2016-07-15,12,Friday,Afternoon,Yes,
119,City,204.0,Cancelled,2016-07-11 05:10:00,,2016-07-11,5,Monday,Morning,Yes,
641,City,204.0,Cancelled,2016-07-11 12:31:00,,2016-07-11,12,Monday,Afternoon,Yes,
3144,City,204.0,Cancelled,2016-07-13 08:55:43,,2016-07-13,8,Wednesday,Morning,Yes,
3404,Airport,204.0,Cancelled,2016-07-13 15:18:33,,2016-07-13,15,Wednesday,Afternoon,Yes,
4185,City,204.0,Cancelled,2016-07-14 05:16:42,,2016-07-14,5,Thursday,Morning,Yes,
5918,City,204.0,Cancelled,2016-07-15 10:01:19,,2016-07-15,10,Friday,Morning,Yes,
98,City,205.0,Cancelled,2016-07-11 04:58:00,,2016-07-11,4,Monday,Night,Yes,
